Number,Rank,birthday,Sex,Age,Tall,Weight,BloodType,Win_rate,Wins_rate,1st_num,2nd_num,Runs_num,Yusyutu_num,Champ_num,ST_mean,Course1_entry_num,Course1_Wins_rate,Course1_ST_mean,Course1_Start_Rank,Course2_entry_num,Course2_Wins_rate,Course2_ST_mean,Course2_Start_Rank,Course3_entry_num,Course3_Wins_rate,Course3_ST_mean,Course3_Start_Rank,Course4_entry_num,Course4_Wins_rate,Course4_ST_mean,Course4_Start_Rank,Course5_entry_num,Course5_Wins_rate,Course5_ST_mean,Course5_Start_Rank,Course6_entry_num,Course6_Wins_rate,Course6_ST_mean,Course6_Start_Rank,bef_Rank,bef_bef_Rank,bef_bef_bef_Rank,bef_Capavility_index,Now_Capability_index,Year,Period,CalcurationPeriod1,CalcurationPeriod2,GraduatePeriod,Course1_1st_num,Course1_2nd_num,Course1_3rd_num,Course1_4th_num,Course1_5th_num,Course1_6th_num,Course1_F_num,Course1_L0_num,Course1_L1_num,Course1_K0_num,Course1_K1_num,Course1_S0_num,Course1_S1_num,Course1_S2_num,Course2_1st_num,Course2_2nd_num,Course2_3rd_num,Course2_4th_num,Course2_5th_num,Course2_6th_num,Course2_F_num,Course2_L0_num,Course2_L1_num,Course2_K0_num,Course2_K1_num,Course2_S0_num,Course2_S1_num,Course2_S2_num,Course3_1st_num,Course3_2nd_num,Course3_3rd_num,Course3_4th_num,Course3_5th_num,Course3_6th_num,Course3_F_num,Course3_L0_num,Course3_L1_num,Course3_K0_num,Course3_K1_num,Course3_S0_num,Course3_S1_num,Course3_S2_num,Course4_1st_num,Course4_2nd_num,Course4_3rd_num,Course4_4th_num,Course4_5th_num,Course4_6th_num,Course4_F_num,Course4_L0_num,Course4_L1_num,Course4_K0_num,Course4_K1_num,Course4_S0_num,Course4_S1_num,Course4_S2_num,Course5_1st_num,Course5_2nd_num,Course5_3rd_num,Course5_4th_num,Course5_5th_num,Course5_6th_num,Course5_F_num,Course5_L0_num,Course5_L1_num,Course5_K0_num,Course5_K1_num,Course5_S0_num,Course5_S1_num,Course5_S2_num,Course6_1st_num,Course6_2nd_num,Course6_3rd_num,Course6_4th_num,Course6_5th_num,Course6_6th_num,Course6_F_num,Course6_L0_num,Course6_L1_num,Course6_K0_num,Course6_K1_num,Course6_S0_num,Course6_S1_num,Course6_S2_num
3936,B1,S520818,1,42,172,57,O ,4.14,1.8,8,7,83,0,0,0.21,12,4.17,0.21,3.6,14,3.57,0.18,3.4,12,1.67,0.18,3.6,17,0.59,0.21,4.1,12,0.83,0.19,3.5,17,0.59,0.25,4.5,B1,B1,B1,46,46,2020,2,20191101,20200430,81,4,1,0,4,1,1,0,0,0,0,0,1,0,0,2,3,3,5,0,1,0,0,0,0,0,0,0,0,1,1,1,2,7,0,0,0,0,0,0,0,0,0,0,1,8,1,4,3,0,0,0,0,0,0,0,0,1,0,1,3,1,6,0,0,0,0,0,0,0,0,0,1,1,3,3,9,0,0,0,0,0,0,0,0
3939,A1,S530116,1,42,158,54,B ,6.63,5,37,24,122,5,2,0.14,28,8.57,0.12,2,21,3.81,0.14,2.9,24,5.42,0.15,2.7,22,4.55,0.15,2.4,22,2.73,0.14,3,5,0,0.18,3.4,A1,A1,A2,53,53,2020,2,20191101,20200430,81,19,5,1,1,1,1,0,0,0,0,0,0,0,0,4,4,7,3,1,2,0,0,0,0,0,0,0,0,8,5,6,0,4,1,0,0,0,0,0,0,0,0,5,5,5,3,1,3,0,0,0,0,0,0,0,0,1,5,5,6,4,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
3940,A1,S530223,1,42,162,54,A ,6.29,4.4,32,20,118,2,1,0.14,25,8.4,0.13,2.1,18,3.89,0.13,2.5,23,4.35,0.13,2.3,23,3.91,0.15,2.7,17,1.76,0.15,2.8,12,1.67,0.14,3.6,A1,A2,A1,55,59,2020,2,20191101,20200430,81,19,2,0,0,1,2,1,0,0,0,0,0,0,0,4,3,4,1,5,1,0,0,0,0,0,0,0,0,4,6,6,2,3,2,0,0,0,0,0,0,0,0,3,6,6,3,4,1,0,0,0,0,0,0,0,0,2,1,4,1,4,5,0,0,0,0,0,0,0,0,0,2,2,2,4,2,0,0,0,0,0,0,0,0
3941,A1,S530403,1,42,170,55,O ,7.4,5.31,34,26,113,6,4,0.12,25,9.2,0.1,2.1,17,7.65,0.11,1.9,22,4.55,0.12,2.1,21,3.81,0.14,2.8,15,3.33,0.12,2.6,12,0.83,0.1,2.6,A1,A1,A1,71,70,2020,2,20191101,20200430,81,22,1,1,0,1,0,0,0,0,0,0,0,0,0,5,8,1,2,0,1,0,0,0,0,0,0,0,0,3,7,7,4,0,1,0,0,0,0,0,0,0,0,3,5,4,3,4,2,0,0,0,0,0,0,0,0,1,4,3,2,3,1,0,0,0,0,0,0,0,1,0,1,1,2,7,1,0,0,0,0,0,0,0,0
3942,A1,S530920,1,41,166,54,O ,7.79,5.73,49,29,136,7,3,0.16,37,8.38,0.15,3.5,18,5.56,0.16,3.4,26,6.54,0.15,3,20,6,0.16,3.2,20,2.5,0.16,2.8,15,2,0.17,3.8,A1,A1,A1,68,69,2020,2,20191101,20200430,81,23,8,1,2,0,3,0,0,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,11,6,3,5,0,1,0,0,0,0,0,0,0,0,5,7,2,4,0,2,0,0,0,0,0,0,0,0,4,1,4,7,2,2,0,0,0,0,0,0,0,0,1,2,7,2,1,2,0,0,0,0,0,0,0,0
3943,B1,S531121,2,41,162,63,A ,4.47,2.25,8,13,93,0,0,0.17,14,7.14,0.12,2.4,13,3.08,0.15,3.5,15,2.67,0.17,3.1,12,1.67,0.17,2.8,17,0.59,0.18,3.8,22,0,0.19,3.8,B1,B1,B1,45,48,2020,2,20191101,20200430,81,7,3,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1,3,3,2,0,0,0,0,0,0,0,0,0,4,2,5,3,1,0,0,0,0,0,0,0,0,1,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,1,9,5,1,0,0,0,0,0,0,0,0,0,0,2,6,10,3,1,0,0,0,0,0,0,0
3944,A1,S540218,1,41,167,53,O ,6.83,5.24,42,33,143,5,0,0.17,34,8.53,0.16,3.1,21,5.24,0.18,3.7,24,5,0.18,3.6,30,5.33,0.15,3.2,20,3.5,0.17,3.7,13,0,0.2,4,A1,B2,A1,54,56,2020,2,20191101,20200430,81,24,5,4,0,1,0,0,0,0,0,0,0,0,0,5,6,4,4,2,0,0,0,0,0,0,0,0,0,6,6,5,2,3,2,0,0,0,0,0,0,0,0,3,13,2,7,3,2,0,0,0,0,0,0,0,0,4,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,0,0,0,0,0,1,0,0
3945,B1,S501206,1,44,167,52,AB,4.27,2.32,5,12,73,0,0,0.19,8,3.75,0.22,4.5,14,3.57,0.18,4.4,13,2.31,0.2,4.1,8,2.5,0.16,3.4,18,2.22,0.19,3.3,12,0,0.2,4.4,B1,B1,B1,46,47,2020,2,20191101,20200430,82,0,3,2,1,2,0,0,0,0,0,0,0,0,0,3,2,2,4,2,1,0,0,0,0,0,0,0,0,1,2,0,4,2,4,0,0,0,0,0,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,1,3,4,0,6,4,0,0,0,0,0,0,0,0,0,0,2,3,5,2,0,0,0,0,0,0,0,0
3946,A1,S510208,1,44,168,58,A ,7.29,5.26,50,38,167,8,1,0.15,39,8.72,0.12,1.9,45,5.78,0.15,3.2,41,2.93,0.16,3.3,27,4.07,0.18,3.2,12,4.17,0.15,3.3,3,0,0.31,5.7,A1,A1,A1,65,67,2020,2,20191101,20200430,82,31,3,4,0,1,0,0,0,0,0,0,0,0,0,10,16,6,6,3,4,0,0,0,0,0,0,0,0,5,7,8,8,6,6,0,0,0,0,0,0,1,0,2,9,5,6,3,2,0,0,0,0,0,0,0,0,2,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
3947,B1,S510209,1,44,163,49,AB,5.07,3.17,12,22,107,2,0,0.19,16,7.5,0.16,3.3,18,3.89,0.2,4.3,21,3.33,0.16,3.6,21,2.86,0.2,4.2,19,0.53,0.21,4.3,12,0.83,0.21,4.8,B1,B1,B1,49,49,2020,2,20191101,20200430,82,7,5,1,0,3,0,0,0,0,0,0,0,0,0,3,4,4,3,2,2,0,0,0,0,0,0,0,0,2,5,3,5,5,1,0,0,0,0,0,0,0,0,0,6,6,3,4,1,0,0,0,0,0,0,1,0,0,1,3,5,5,5,0,0,0,0,0,0,0,0,0,1,0,5,5,1,0,0,0,0,0,0,0,0
3948,B2,S510228,1,44,169,56,A ,3.19,0.85,0,4,47,0,0,0.24,2,5,0.15,2.5,3,0,0.24,5,10,3,0.25,4,8,0,0.23,4.1,11,0,0.24,4.4,13,0,0.26,5.8,B1,B1,B1,49,41,2020,2,20191101,20200430,82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,2,3,2,6,0,0,0,0,0,0,0,0
3949,B1,S510408,1,44,162,59,O ,4.04,1.92,3,17,104,0,0,0.17,14,3.57,0.15,2.5,13,3.08,0.18,3.8,23,0.87,0.17,3.3,21,1.9,0.19,3.8,16,1.88,0.17,3.8,17,1.18,0.17,3.3,B1,B1,B1,48,46,2020,2,20191101,20200430,82,2,3,3,1,4,1,0,0,0,0,0,0,0,0,0,4,0,2,4,2,1,0,0,0,0,0,0,0,0,2,6,11,3,1,0,0,0,0,0,0,0,0,0,4,4,1,7,5,0,0,0,0,0,0,0,0,0,3,1,5,5,2,0,0,0,0,0,0,0,0,1,1,0,4,6,5,0,0,0,0,0,0,0,0
3950,B1,S510504,1,44,168,56,B ,4.23,2.28,8,11,83,1,0,0.18,11,1.82,0.17,2.7,14,1.43,0.19,3.9,17,4.12,0.16,2.8,15,2.67,0.18,4,18,1.67,0.18,3.2,9,1.11,0.2,4.3,B1,B1,B1,48,46,2020,2,20191101,20200430,82,2,0,0,4,0,5,0,0,0,0,0,0,0,0,1,1,2,5,1,3,0,0,0,0,0,1,0,0,3,4,4,2,0,4,0,0,0,0,0,0,0,0,1,3,0,3,4,4,0,0,0,0,0,0,0,0,1,2,4,3,4,4,0,0,0,0,0,0,0,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0
3951,B1,S510701,1,43,163,59,A ,5.37,3.22,16,22,118,0,0,0.19,16,7.5,0.18,3.1,18,2.78,0.2,3.7,26,4.23,0.18,3.3,22,2.73,0.18,3.6,24,1.67,0.2,4.4,13,0,0.21,4.2,B1,B1,A2,49,50,2020,2,20191101,20200430,82,9,3,2,0,1,1,0,0,0,0,0,0,0,0,1,4,3,3,5,2,0,0,0,0,0,0,0,0,3,8,6,5,2,2,0,0,0,0,0,0,0,0,2,4,5,7,1,2,0,0,0,0,0,1,0,0,1,3,6,3,8,3,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,1,0,0
3952,A1,S510724,1,43,167,54,AB,7.35,5.24,45,31,145,6,2,0.15,33,9.09,0.13,2.8,28,4.64,0.15,2.7,18,2.78,0.18,3.9,23,5.22,0.15,3.2,27,4.07,0.17,2.9,17,2.94,0.15,2.9,A1,A1,A1,58,61,2020,2,20191101,20200430,82,24,6,2,0,1,0,0,0,0,0,0,0,0,0,7,6,8,5,1,1,0,0,0,0,0,0,0,0,3,2,4,3,1,4,0,0,0,0,0,1,0,0,3,9,4,3,4,0,0,0,0,0,0,0,0,0,6,5,9,5,1,1,0,0,0,0,0,0,0,0,2,3,7,3,2,0,0,0,0,0,0,0,0,0
3953,B1,S510902,1,43,155,53,O ,4.82,3.11,11,23,109,0,0,0.18,14,7.14,0.16,2.6,20,3,0.17,4.1,21,2.86,0.18,3.8,19,2.63,0.17,2.9,20,3,0.15,3,16,0.63,0.23,3.9,B1,B1,B1,48,48,2020,2,20191101,20200430,82,8,2,1,1,2,0,0,0,0,0,0,0,0,0,0,6,3,3,3,5,0,0,0,0,0,0,0,0,1,5,1,3,6,5,0,0,0,0,0,0,0,0,1,4,5,3,6,0,0,0,0,0,0,0,0,0,1,5,3,5,4,2,0,0,0,0,0,0,0,0,0,1,2,4,3,5,0,0,0,0,0,1,0,0
3955,A2,S520420,1,43,161,54,A ,6.15,4.53,36,32,150,4,1,0.2,33,8.48,0.18,3.8,24,5.42,0.18,3.8,21,1.9,0.2,3.7,30,3.33,0.19,3.7,21,1.9,0.2,4.3,21,4.29,0.22,4,A2,A2,A2,52,54,2020,2,20191101,20200430,82,23,5,1,3,0,1,0,0,0,0,0,0,0,0,9,4,5,3,2,1,0,0,0,0,0,0,0,0,1,3,3,7,2,5,0,0,0,0,0,0,0,0,2,8,8,3,6,3,0,0,0,0,0,0,0,0,0,4,0,7,2,7,0,0,0,0,0,0,1,0,1,8,5,3,3,1,0,0,0,0,0,0,0,0
3956,A1,S520704,1,42,166,58,O ,6.69,4.42,39,26,147,4,1,0.18,29,8.62,0.17,3.3,26,5.38,0.16,3.8,27,5.56,0.16,3.4,26,2.31,0.18,3.5,24,0.83,0.19,3.8,15,2,0.19,4,A1,A1,A1,54,60,2020,2,20191101,20200430,82,22,3,2,1,1,0,0,0,0,0,0,0,0,0,6,8,7,1,2,2,0,0,0,0,0,0,0,0,6,9,9,2,1,0,0,0,0,0,0,0,0,0,4,2,11,6,0,3,0,0,0,0,0,0,0,0,1,1,7,4,7,4,0,0,0,0,0,0,0,0,0,3,2,3,3,4,0,0,0,0,0,0,0,0
3957,A2,S520713,1,42,166,52,B ,5.68,3.59,21,29,139,3,0,0.19,27,8.52,0.15,2.7,23,2.61,0.2,3.7,22,5,0.17,3.4,19,2.11,0.21,4.1,29,1.38,0.22,4.3,20,1,0.22,4.7,A1,A1,A1,53,52,2020,2,20191101,20200430,82,16,7,0,3,1,0,0,0,0,0,0,0,0,0,2,4,8,4,2,3,0,0,0,0,0,0,0,0,2,9,4,1,2,3,0,0,0,0,0,1,0,0,0,4,6,5,3,0,0,0,0,0,0,1,0,0,1,3,7,8,8,2,0,0,0,0,0,0,0,0,0,2,4,5,8,1,0,0,0,0,0,0,0,0
3959,A1,S521007,1,42,165,55,O ,6.93,4.55,41,26,147,3,1,0.15,32,7.81,0.13,2.8,24,5.42,0.17,4,26,5.38,0.15,3.2,32,4.06,0.16,3.3,20,0.5,0.15,3.9,14,0.71,0.16,4.7,A1,A1,A1,65,67,2020,2,20191101,20200430,82,24,1,3,3,0,1,0,0,0,0,0,0,0,0,6,7,3,4,1,2,0,0,0,0,0,1,0,0,5,9,6,4,1,1,0,0,0,0,0,0,0,0,6,7,6,5,5,3,0,0,0,0,0,0,0,0,0,1,3,4,7,4,0,0,0,0,0,0,1,0,0,1,5,4,4,0,0,0,0,0,0,0,0,0
3960,A1,S530816,1,41,166,57,AB,7.1,4.77,31,21,109,4,2,0.11,24,10,0.11,2.2,16,4.38,0.13,2.6,20,4.5,0.11,2.1,17,3.53,0.11,2.9,23,2.17,0.1,1.7,9,1.11,0.1,2.4,A1,A1,A1,71,73,2020,2,20191101,20200430,82,20,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,4,1,0,0,0,0,0,0,0,0,5,4,5,1,5,0,0,0,0,0,0,0,0,0,0,6,4,3,0,4,0,0,0,0,0,0,0,0,1,4,2,6,7,3,0,0,0,0,0,0,0,0,0,1,1,2,3,2,0,0,0,0,0,0,0,0
3961,A1,S531215,1,41,169,60,A ,6.88,4.97,52,30,165,6,1,0.16,41,8.78,0.15,2.7,23,6.09,0.14,3.1,24,3.33,0.14,3,25,4.4,0.17,3.4,27,3.33,0.18,3.2,25,1.6,0.18,3.7,A1,A1,A1,60,60,2020,2,20191101,20200430,82,30,6,2,1,0,1,0,0,0,0,0,0,0,1,5,9,4,1,2,2,0,0,0,0,0,0,0,0,4,4,10,3,1,2,0,0,0,0,0,0,0,0,5,6,7,2,1,4,0,0,0,0,0,0,0,0,7,2,7,5,5,1,0,0,0,0,0,0,0,0,1,3,7,3,4,7,0,0,0,0,0,0,0,0
3963,A1,S540201,1,41,159,55,A ,6.67,5,49,22,142,5,3,0.16,31,9.68,0.15,2.4,26,4.23,0.16,3,25,4.8,0.17,3.4,25,4.4,0.15,2.6,27,2.22,0.16,3.3,8,1.25,0.21,5.1,A1,A1,A2,56,54,2020,2,20191101,20200430,82,27,3,1,0,0,0,0,0,0,0,0,0,0,0,5,6,4,4,4,1,0,0,0,0,0,0,1,1,7,5,4,4,1,4,0,0,0,0,0,0,0,0,6,5,5,3,3,3,0,0,0,0,0,0,0,0,3,3,8,5,5,3,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0
3964,B1,S540228,1,41,163,55,O ,3.73,1.06,1,9,94,0,0,0.2,13,0.77,0.2,3.7,20,1.5,0.23,4,18,2.78,0.14,3,14,0,0.21,4.2,20,0.5,0.22,4,10,0,0.22,4.3,B1,B1,B1,46,45,2020,2,20191101,20200430,82,0,1,5,1,4,2,0,0,0,0,0,0,0,0,0,3,2,1,11,3,0,0,0,0,0,0,0,0,1,4,5,7,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,4,0,0,0,0,0,0,0,0,0,1,3,7,9,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,1,0
3965,A2,S540528,1,41,167,59,A ,5.8,4.32,30,21,118,2,0,0.16,24,8.75,0.17,2.6,19,3.16,0.14,3.1,20,4.5,0.14,2.8,18,3.89,0.19,3.2,22,2.73,0.16,2.7,17,1.18,0.15,3.4,A1,A2,B1,53,52,2020,2,20191101,20200430,82,16,5,2,0,1,0,0,0,0,0,0,0,0,0,1,5,3,5,2,2,0,0,0,0,0,1,0,0,3,6,5,3,1,1,0,0,0,0,0,1,0,0,5,2,2,1,5,3,0,0,0,0,0,0,0,0,4,2,0,4,6,5,1,0,0,0,0,0,0,0,1,1,2,4,3,6,0,0,0,0,0,0,0,0
3966,A2,S540718,1,40,170,55,B ,6.03,3.81,19,37,147,3,1,0.19,26,7.31,0.19,3.8,29,5.17,0.19,4.2,24,2.08,0.21,4.5,22,2.27,0.18,4.3,25,4,0.18,3.8,20,1,0.21,5.1,A1,A1,A2,56,62,2020,2,20191101,20200430,82,14,5,4,2,1,0,0,0,0,0,0,0,0,0,3,12,3,6,3,2,0,0,0,0,0,0,0,0,1,4,11,2,3,3,0,0,0,0,0,0,0,0,0,5,5,4,4,3,0,0,0,0,0,0,1,0,1,9,3,5,3,4,0,0,0,0,0,0,0,0,0,2,4,6,2,6,0,0,0,0,0,0,0,0
3967,B1,S540910,1,40,170,58,B ,4.37,2.78,10,12,79,0,0,0.18,12,8.33,0.14,2.7,12,1.67,0.21,3.5,14,2.86,0.14,2.9,12,3.33,0.22,4.2,11,1.82,0.16,3,18,0,0.22,4.8,B1,A2,B1,50,45,2020,2,20191101,20200430,82,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,4,3,2,0,0,0,0,0,0,0,0,1,3,3,1,2,4,0,0,0,0,0,0,0,0,0,4,1,1,4,2,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,1,2,6,9,0,0,0,0,0,0,0,0
3968,A1,S510627,1,44,163,54,O ,6.55,5,27,30,114,5,0,0.17,24,7.92,0.15,2.9,16,6.25,0.21,4.4,18,5.56,0.12,2.2,20,4,0.16,3,19,2.11,0.17,3.3,18,3.33,0.24,5,A2,A2,A2,51,54,2020,2,20191101,20200430,83,15,4,4,1,0,0,0,0,0,0,0,0,0,0,5,5,2,3,1,0,0,0,0,0,0,0,0,0,5,5,5,2,1,0,0,0,0,0,0,0,0,0,1,7,2,5,1,4,0,0,0,0,0,0,0,0,1,3,5,5,3,1,0,0,0,0,0,1,0,0,0,6,2,4,5,1,0,0,0,0,0,0,0,0
3970,B1,S510727,1,43,161,54,O ,5.14,2.93,17,15,109,0,0,0.19,18,9.44,0.16,3.2,16,5,0.19,3.8,16,1.88,0.17,2.6,20,1.5,0.17,3.3,21,0.48,0.19,3.2,18,0,0.24,4.6,A2,B1,B1,51,49,2020,2,20191101,20200430,83,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,2,1,0,0,0,0,0,0,0,0,0,3,6,4,2,1,0,0,0,0,0,0,0,0,1,2,5,6,3,3,0,0,0,0,0,0,0,0,1,0,6,5,6,3,0,0,0,0,0,0,0,0,0,0,3,2,4,8,1,0,0,0,0,0,0,0
3973,B1,S510823,1,43,161,56,O ,4.49,2.08,11,15,125,1,0,0.19,15,5.33,0.17,3.5,25,2.8,0.2,4,22,1.36,0.2,4,23,2.17,0.17,3.2,21,1.43,0.19,3.4,19,0,0.19,4.4,B1,B1,B1,46,47,2020,2,20191101,20200430,83,5,3,3,1,2,1,0,0,0,0,0,0,0,0,1,6,10,2,4,2,0,0,0,0,0,0,0,0,1,2,6,4,4,5,0,0,0,0,0,0,0,0,3,2,4,5,5,4,0,0,0,0,0,0,0,0,1,2,2,6,5,5,0,0,0,0,0,0,0,0,0,0,2,5,6,6,0,0,0,0,0,0,0,0
3974,B1,S511005,1,43,166,53,AB,4.16,2.44,12,9,86,0,0,0.19,11,6.36,0.16,3,14,2.86,0.16,3.9,15,2,0.19,3.9,16,2.5,0.19,3.4,15,2,0.22,3,15,0,0.21,4.7,B1,B1,B1,47,45,2020,2,20191101,20200430,83,4,3,0,3,1,0,0,0,0,0,0,0,0,0,2,2,1,3,4,2,0,0,0,0,0,0,0,0,2,1,4,3,1,4,0,0,0,0,0,0,0,0,2,2,0,5,5,2,0,0,0,0,0,0,0,0,2,1,0,3,4,4,1,0,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0
3975,A2,S520126,1,43,164,54,A ,5.98,3.57,18,27,126,3,0,0.17,20,7,0.15,2.5,23,3.91,0.18,3.3,24,3.33,0.16,3.2,17,2.35,0.18,3.7,23,3.04,0.2,3.7,20,1.5,0.17,4.4,A2,A2,A2,51,54,2020,2,20191101,20200430,83,12,2,4,1,0,0,0,0,0,0,0,0,1,0,3,6,3,4,4,2,0,0,0,0,0,1,0,0,0,8,7,5,3,1,0,0,0,0,0,0,0,0,2,2,7,2,3,1,0,0,0,0,0,0,0,0,1,6,8,4,4,0,0,0,0,0,0,0,0,0,0,3,7,6,2,2,0,0,0,0,0,0,0,0
3976,B2,S520205,1,43,170,57,B ,2.94,1.48,2,5,47,0,0,0.19,7,7.14,0.17,4.6,8,1.25,0.18,3.8,9,0,0.2,3.7,9,1.11,0.16,3.9,7,0,0.27,5,7,0,0.2,4.6,B1,B1,B1,43,40,2020,2,20191101,20200430,83,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0
3977,A2,S520531,1,43,161,53,O ,5.73,3.69,19,29,130,2,0,0.17,20,9,0.18,3.1,23,4.78,0.19,3.1,25,4.4,0.13,2.8,23,1.74,0.2,3.4,23,1.74,0.17,3.2,16,0,0.18,3.3,B1,A1,B1,48,51,2020,2,20191101,20200430,83,13,5,1,0,0,1,0,0,0,0,0,0,0,0,4,7,5,4,2,1,0,0,0,0,0,0,0,0,1,10,5,5,2,1,0,0,0,0,0,0,1,0,0,4,7,6,5,1,0,0,0,0,0,0,0,0,1,3,5,6,6,2,0,0,0,0,0,0,0,0,0,0,4,8,2,2,0,0,0,0,0,0,0,0
3978,A1,S520621,1,43,167,52,A ,6.95,4.95,35,19,109,4,0,0.17,24,9.58,0.14,3.2,17,6.47,0.16,3.5,16,5,0.17,2.9,20,3,0.18,3.6,18,1.67,0.18,3.9,15,2,0.18,3.5,A1,A1,A1,57,57,2020,2,20191101,20200430,83,20,3,1,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,3,0,0,0,0,0,0,1,0,0,3,5,4,1,3,0,0,0,0,0,0,0,0,0,3,3,6,4,2,2,0,0,0,0,0,0,0,0,2,1,8,5,1,1,0,0,0,0,0,0,0,0,0,3,4,4,3,1,0,0,0,0,0,0,0,0
3979,B1,S520627,1,43,165,53,B ,3.42,1.68,8,7,89,0,0,0.21,10,4,0.23,4.3,20,3,0.21,4.1,17,1.76,0.17,3.3,11,1.82,0.19,4.3,17,0,0.26,4.6,14,0,0.2,4.2,B2,B1,B2,38,42,2020,2,20191101,20200430,83,3,1,1,0,1,4,0,0,0,0,0,0,0,0,4,2,2,5,4,3,0,0,0,0,0,0,0,0,0,3,2,2,6,4,0,0,0,0,0,0,0,0,1,1,1,2,3,2,0,0,0,0,0,0,1,0,0,0,2,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
3981,A2,S520912,1,42,164,52,A ,5.64,4.04,29,24,131,2,1,0.15,20,8,0.12,1.4,22,4.55,0.15,2.1,23,2.61,0.14,2.8,25,4.8,0.13,2.4,23,1.74,0.19,3.1,18,2.78,0.15,2.6,A2,B1,A2,50,51,2020,2,20191101,20200430,83,13,3,3,1,0,0,0,0,0,0,0,0,0,0,4,6,4,3,3,2,0,0,0,0,0,0,0,0,2,4,3,6,6,2,0,0,0,0,0,0,0,0,6,6,3,4,5,1,0,0,0,0,0,0,0,0,2,2,3,1,9,6,0,0,0,0,0,0,0,0,2,3,1,3,6,3,0,0,0,0,0,0,0,0
3982,B1,S520913,1,42,171,55,B ,4.46,2.1,9,11,95,0,0,0.18,15,6,0.2,3.8,14,2.14,0.19,3.9,16,0,0.2,4,16,2.5,0.17,3,18,2.22,0.13,2.7,16,0,0.18,3.9,B1,B1,B1,50,47,2020,2,20191101,20200430,83,5,4,1,4,0,1,0,0,0,0,0,0,0,0,1,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,2,2,4,2,2,3,1,0,0,0,0,0,0,0,1,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,0,0,0,0,0
3983,A1,S521014,1,42,166,52,B ,6.86,4.75,40,27,141,9,1,0.14,27,8.52,0.12,2.4,28,4.64,0.13,2.6,26,5.38,0.14,2.4,25,4,0.14,2.4,22,2.73,0.17,3.3,13,0.77,0.16,4.4,A1,A1,A1,58,61,2020,2,20191101,20200430,83,20,3,2,0,0,2,0,0,0,0,0,0,0,0,8,5,5,3,2,5,0,0,0,0,0,0,0,0,10,4,5,1,6,0,0,0,0,0,0,0,0,0,2,8,7,3,2,3,0,0,0,0,0,0,0,0,0,6,8,4,2,2,0,0,0,0,0,0,0,0,0,1,1,6,4,1,0,0,0,0,0,0,0,0
3984,A1,S521217,1,42,169,55,B ,6.84,4.4,33,23,127,7,0,0.15,25,8.8,0.14,2.5,21,4.29,0.15,3.6,22,4.09,0.14,2.8,23,3.91,0.15,3.3,23,2.17,0.19,3.5,14,1.43,0.16,4.3,A1,A1,A1,58,69,2020,2,20191101,20200430,83,20,2,1,0,1,1,0,0,0,0,0,0,0,0,7,2,5,2,2,3,0,0,0,0,0,0,0,0,1,8,5,4,3,1,0,0,0,0,0,0,0,0,1,8,4,5,3,1,0,0,0,0,0,1,0,0,4,1,4,6,3,5,0,0,0,0,0,0,0,0,0,2,3,3,4,2,0,0,0,0,0,0,0,0
